School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
Auburn,0.5416666666666666,0.4615384615384617,DE,0.5,1.0,Carl Lawson\LawsCa00,0.46,0.5053763440860215,College Stats,0.27777777777777785,0.20134228187919484,4th
South Carolina State,0.14583333333333334,?,OT,0.8125,0.5666666666666667,Javarius Leamon,?,0.8870967741935484,,?,?,0
Arkansas,0.5208333333333334,0.5076923076923078,DT,0.5625,0.8,Jeremiah Ledbetter\LedbJe00,0.44,0.6075268817204301,College Stats,0.3827160493827161,0.4496644295302011,6th
Wake Forest,0.4583333333333333,?,ILB,0.5625,0.6666666666666666,Marquel Lee\LeexMa01,0.54,0.3924731182795699,College Stats,?,?,5th
Illinois State,0.22916666666666666,0.7487179487179486,OG,0.6875,0.43333333333333335,Cameron Lee,0.18,0.7795698924731183,,0.7530864197530868,0.5771812080536913,0
Clemson,0.5416666666666666,0.28717948717948744,TE,0.6875,0.43333333333333335,Jordan Leggett\LeggJo00,0.46,0.489247311827957,College Stats,?,0.2953020134228188,5th
Minnesota,0.6041666666666666,0.2051282051282053,QB,0.5625,?,Mitch Leidner\LeidMi00,0.64,0.3172043010752688,College Stats,0.43827160493827155,0.2416107382550335,0
Chattanooga,0.2708333333333333,0.5076923076923078,OG,0.625,0.7,Corey Levin,0.3,0.7526881720430108,,0.5802469135802472,0.5637583892617453,0
Michigan,0.6041666666666666,?,CB,0.25,0.3333333333333333,Jourdan Lewis\LewiJo01,0.6,0.11290322580645161,College Stats,0.19753086419753102,?,3rd
Maryland,?,?,CB,0.0625,0.3333333333333333,William Likely\LikeWi00,?,0.06989247311827956,College Stats,?,?,0
Colorado,0.2916666666666667,0.3897435897435901,QB,0.5625,?,Sefo Liufau\LiufSe00,0.28,0.34946236559139787,College Stats,0.5308641975308643,0.3758389261744967,0
North Carolina,0.5625,?,RB,0.1875,0.4,T.J. Logan\LogaT.00,0.6,0.15591397849462366,College Stats,0.09259259259259281,?,5th
Washington State,0.4583333333333333,0.15897435897435921,SS,0.3125,0.23333333333333334,Shalom Luani\LuanSh00,0.5,0.1881720430107527,College Stats,0.20370370370370375,0.21476510067114088,7th
Tulsa,0.5208333333333334,0.343589743589744,WR,0.1875,0.2,Keevan Lucas\LucaKe00,0.56,0.13440860215053763,College Stats,0.20370370370370375,0.3624161073825501,0
South Florida,0.6458333333333334,?,RB,0.3125,0.3333333333333333,Marlon Mack\MackMa00,0.68,0.24731182795698925,College Stats,0.17283950617283964,?,4th
Texas Tech,0.4166666666666667,0.16410256410256424,QB,0.5,?,Patrick Mahomes\MahoPa00,0.46,0.3118279569892473,College Stats,0.3580246913580247,0.12751677852348992,1st
Tennessee,0.4375,0.2512820512820514,WR,0.5625,0.16666666666666666,Josh Malone\MaloJo00,0.6,0.22043010752688172,College Stats,0.11111111111111148,0.20134228187919484,4th
Southern California,0.1875,1.0,OG,0.5625,?,Damien Mama\MamaDa00,0.1,0.8978494623655914,College Stats,1.0,1.0,0
Washington State,0.3958333333333333,0.23076923076923084,WR,0.3125,0.2,Gabe Marks\MarkGa00,0.52,0.11827956989247312,College Stats,0.20987654320987645,0.20805369127516785,0
Washington,?,?,DE,0.5,0.6333333333333333,Joe Mathis\MathJo00,?,0.532258064516129,College Stats,?,?,0
Memphis,0.6041666666666666,?,CB,0.25,0.43333333333333335,Arthur Maulet\MaulAr00,0.58,0.11827956989247312,College Stats,0.2469135802469138,?,0
Florida,?,?,FS,0.375,?,Marcus Maye\MayeMa00,?,0.23118279569892472,College Stats,?,?,2nd
Stanford,0.7291666666666666,0.005128205128205474,RB,0.3125,0.16666666666666666,Christian McCaffrey\McCaCh01,0.6,0.1881720430107527,College Stats,0.16049382716049423,0.22147651006711389,1st
UCLA,0.3541666666666667,0.4923076923076922,OT,0.875,?,Conor McDermott\McDeCo00,0.28,0.7526881720430108,College Stats,0.5925925925925926,0.4630872483221477,6th
Michigan State,0.3541666666666667,0.5794871794871799,DT,0.75,0.6,Malik McDowell\McDoMa00,0.42,0.6881720430107527,College Stats,0.3888888888888888,0.42953020134228204,2nd
Louisiana,0.6666666666666666,0.35897435897435903,RB,0.25,0.3333333333333333,Elijah McGuire\McGuEl00,0.58,0.25268817204301075,College Stats,0.19135802469135832,0.4496644295302011,6th
Georgia,0.6666666666666666,0.04102564102564106,WR,0.0625,0.2,Isaiah McKenzie\McKeIs00,0.64,0.03225806451612903,College Stats,0.1234567901234569,0.1744966442953022,5th
UCLA,0.5416666666666666,0.4717948717948722,OLB,0.5,0.6333333333333333,Takkarist McKinley\McKiTa00,0.62,0.44623655913978494,College Stats,0.2283950617283951,0.48993288590604034,1st
Ohio State,0.5416666666666666,0.30256410256410293,ILB,0.5,0.6,Raekwon McMillan\McMiRa02,0.6,0.3924731182795699,College Stats,0.2407407407407411,0.33557046979865746,2nd
Boise State,0.6458333333333334,0.1897435897435898,RB,0.1875,?,Jeremy McNichols\McNiJe00,0.6,0.25268817204301075,College Stats,0.16666666666666693,0.26174496644295314,5th
Connecticut,1.0,?,SS,0.625,0.4,Obi Melifonwu\MeliOb00,1.0,0.3064516129032258,College Stats,0.11111111111111148,?,2nd
Boston College,0.625,?,OLB,0.375,0.6333333333333333,Matt Milano\MilaMa00,0.7,0.3010752688172043,College Stats,0.27777777777777785,?,5th
UCLA,0.75,0.19487179487179526,CB,0.375,?,Fabian Moreau\MoreFa00,0.9,0.20967741935483872,College Stats,0.08024691358024684,0.15436241610738255,3rd
Kutztown,0.2916666666666667,0.8051282051282057,OG,0.5625,0.5333333333333333,Jordan Morgan,0.22,0.7634408602150538,,0.703703703703704,0.5637583892617453,0
Arkansas,0.4166666666666667,0.14871794871794872,WR,0.375,0.16666666666666666,Drew Morgan\MorgDr00,0.42,0.12365591397849462,College Stats,0.3209876543209879,0.15436241610738255,0
Youngstown State,0.5208333333333334,0.35384615384615403,DE,0.5625,0.3,Avery Moss,0.46,0.521505376344086,,0.351851851851852,0.3624161073825501,0
Western Michigan,0.4375,0.6000000000000003,OT,0.6875,0.6,Taylor Moton\MotoTa00,0.36,0.8172043010752689,College Stats,0.5925925925925926,0.4630872483221477,2nd
Miami (FL),0.4375,0.35384615384615403,DE,0.5625,0.5666666666666667,Al-Quadin Muhammad\MuhaAl00,0.52,0.46236559139784944,College Stats,0.4074074074074075,0.3892617449664428,6th
Minnesota,0.7291666666666666,0.2564102564102564,CB,0.25,0.26666666666666666,Jalen Myrick\MyriJa00,0.66,0.1774193548387097,College Stats,0.03703703703703734,0.22147651006711389,7th
Michigan State,0.625,?,SS,0.5,?,Montae Nicholson\NichMo00,0.68,0.24193548387096775,College Stats,0.1234567901234569,?,4th
Illinois,0.5416666666666666,?,ILB,0.375,0.43333333333333335,Hardy Nickerson\NickHa02,0.5,0.34946236559139787,College Stats,0.34567901234567927,0.3288590604026845,0
Miami (FL),0.7291666666666666,0.21025641025641031,TE,0.625,0.5333333333333333,David Njoku\NjokDa00,0.84,0.42473118279569894,College Stats,0.2592592592592592,0.3020134228187918,1st
Texas A&M,0.9791666666666666,?,WR,0.3125,0.43333333333333335,Speedy Noil\NoilSp00,0.84,0.17204301075268819,College Stats,?,?,0
California,0.22916666666666666,?,LS,0.5,?,Bradley Northnagel\NortBr01,0.16,0.40860215053763443,College Stats,0.6666666666666666,?,0
West Virginia,0.4375,?,DE,0.4375,0.7333333333333333,Noble Nwachukwu\NwacNo00,0.38,0.543010752688172,College Stats,0.3765432098765434,?,0
Northwestern,0.4791666666666667,0.35897435897435903,DE,0.5625,0.6666666666666666,Ifeadi Odenigbo\OdenIf00,0.74,0.489247311827957,College Stats,0.30864197530864196,0.3422818791946311,7th
Wisconsin,0.625,0.2205128205128208,RB,0.3125,0.3,Dare Ogunbowale\OgunDa00,0.58,0.24731182795698925,College Stats,0.26543209876543244,0.3020134228187918,0
West Virginia,?,?,C,0.5625,0.6333333333333333,Tyler Orlosky\OrloTy00,?,0.7043010752688172,College Stats,?,?,0
Pittsburgh,0.2916666666666667,0.4153846153846156,TE,0.6875,0.4,Scott Orndoff\OrndSc00,0.42,0.46236559139784944,College Stats,0.3827160493827161,0.3758389261744967,0
Old Dominion,0.6666666666666666,0.2820512820512824,WR,0.5,0.3,Zach Pascal\PascZa00,0.7,0.27956989247311825,College Stats,0.20370370370370375,0.2684563758389262,0
Michigan,0.6458333333333334,?,SS,0.3125,0.4666666666666667,Jabrill Peppers\PeppJa00,0.74,0.24731182795698925,College Stats,0.14814814814814828,?,1st
Oklahoma,0.5416666666666666,0.35897435897435903,RB,0.3125,0.8333333333333334,Samaje Perine\PeriSa00,0.5,0.3548387096774194,College Stats,0.26543209876543244,0.32214765100671144,4th
Pittsburgh,0.4583333333333333,0.29743589743589743,QB,0.5,?,Nathan Peterman\PeteNa00,0.38,0.3172043010752688,College Stats,0.3703703703703707,0.2818791946308722,5th
Illinois,0.4166666666666667,0.2564102564102564,OLB,0.5625,0.6,Carroll Phillips\PhilCa00,0.64,0.4032258064516129,College Stats,0.2592592592592592,0.32214765100671144,0
Texas-El Paso,0.3333333333333333,0.5076923076923078,TE,0.625,0.43333333333333335,Hayden Plinke\PlinHa00,0.36,0.521505376344086,College Stats,0.4629629629629629,0.4697986577181207,0
LSU,0.2916666666666667,0.6820512820512821,C,0.75,0.7,Ethan Pocic\PociEt00,0.32,0.7688172043010753,College Stats,0.5740740740740744,0.61744966442953,2nd
Pittsburgh,0.4791666666666667,?,OLB,0.3125,0.5,Ejuan Price\PricEj00,0.52,0.3978494623655914,College Stats,0.3827160493827161,0.3020134228187918,7th
San Diego State,0.5625,?,RB,0.125,0.0,Donnel Pumphrey\PumpDo00,0.52,0.04838709677419355,College Stats,0.16049382716049423,?,4th
Washington,0.4791666666666667,0.5589743589743593,DT,0.4375,0.9333333333333333,Elijah Qualls\QualEl00,0.28,0.7849462365591398,College Stats,0.5617283950617284,0.516778523489933,6th
Louisville,0.4583333333333333,0.2256410256410258,WR,0.375,0.2,James Quick\QuicJa00,0.48,0.10215053763440861,College Stats,0.23456790123456783,0.33557046979865746,0
Wisconsin,?,?,OT,0.75,0.6666666666666666,Ryan Ramczyk\RamcRy00,?,0.7688172043010753,College Stats,?,?,1st
Stanford,0.6875,0.10769230769230767,WR,0.375,?,Michael Rector\RectMi00,0.76,0.13978494623655913,College Stats,0.1234567901234569,0.20134228187919484,0
Temple,0.6875,0.23076923076923084,OLB,0.4375,0.6333333333333333,Haason Reddick\ReddHa00,0.84,0.3763440860215054,College Stats,0.18518518518518506,0.32214765100671144,1st
Indiana,0.4375,0.317948717948718,RB,0.125,0.36666666666666664,Devine Redding\ReddDe00,0.5,0.20430107526881722,College Stats,0.3333333333333333,0.38255033557046975,0
Tennessee,?,?,OLB,0.375,?,Jalen Reeves-Maybin\ReevJa00,?,0.3387096774193548,College Stats,?,?,4th
Idaho,?,?,P,0.5625,?,Austin Rehkow\RehkAu00,?,0.25268817204301075,College Stats,?,?,0
Texas A&M,0.7083333333333334,0.1384615384615387,WR,0.5625,?,Josh Reynolds\ReynJo00,0.66,0.14516129032258066,College Stats,0.18518518518518506,0.16107382550335558,4th
LSU,0.6041666666666666,0.16923076923076924,OLB,0.375,0.43333333333333335,Duke Riley\RileDu00,0.62,0.34946236559139787,College Stats,0.2222222222222224,0.21476510067114088,3rd
Youngstown State,0.625,0.19487179487179526,DE,0.625,0.8333333333333334,Derek Rivers,0.64,0.43548387096774194,,0.2407407407407411,0.3422818791946311,0
Toledo,0.4166666666666667,0.2512820512820514,TE,0.625,?,Michael Roberts\RobeMi01,0.38,0.553763440860215,College Stats,0.39506172839506204,0.4161073825503354,4th
Air Force,0.4791666666666667,0.10769230769230767,WR,0.5625,0.26666666666666666,Jalen Robinette\RobiJa02,0.58,0.2849462365591398,College Stats,0.2469135802469138,0.38255033557046975,0
Tennessee State,0.5833333333333334,?,CB,0.3125,0.26666666666666666,Ezra Robinson,0.78,0.11827956989247312,,0.15432098765432098,?,0
Alabama,0.25,0.641025641025641,OT,0.75,?,Cam Robinson\RobiCa00,0.3,0.8333333333333334,College Stats,0.5740740740740744,0.6241610738255036,2nd
Notre Dame,0.4791666666666667,?,DE,0.625,0.6666666666666666,Isaac Rochell\RochIs00,0.46,0.6075268817204301,College Stats,0.4135802469135802,?,7th
Virginia Tech,0.5,0.36410256410256403,FB,0.25,0.4666666666666667,Sam Rogers\RogeSa00,0.46,0.34408602150537637,College Stats,0.43827160493827155,0.3020134228187918,6th
Southern California,0.2708333333333333,0.3384615384615385,WR,0.4375,0.1,Darreus Rogers\RogeDa02,0.42,0.26344086021505375,College Stats,?,0.436241610738255,0
Washington,0.7083333333333334,?,WR,0.3125,?,John Ross\RossJo00,0.84,0.11290322580645161,College Stats,0.0,?,1st
Mississippi State,0.625,0.2205128205128208,WR,0.4375,0.16666666666666666,Fred Ross\RossFr00,0.44,0.24731182795698925,College Stats,0.17901234567901236,0.26174496644295314,0
Wyoming,0.2708333333333333,0.5333333333333333,C,0.625,0.4666666666666667,Chase Roullier\RoulCh00,0.12,0.7795698924731183,College Stats,0.814814814814815,0.3892617449664428,6th
Florida State,0.4791666666666667,0.1897435897435898,WR,0.375,0.23333333333333334,Travis Rudolph\RudoTr00,0.46,0.11827956989247312,College Stats,0.26543209876543244,0.38255033557046975,0
Central Michigan,0.2916666666666667,0.343589743589744,QB,0.5625,?,Cooper Rush\RushCo00,0.28,0.3279569892473118,College Stats,0.43827160493827155,0.3892617449664428,0
Baylor,?,?,QB,0.5625,?,Seth Russell\RussSe00,?,0.24731182795698925,College Stats,?,?,0
Ohio State,0.7083333333333334,0.2717948717948719,WR,0.3125,0.43333333333333335,Curtis Samuel\SamuCu00,0.56,0.15591397849462366,College Stats,0.05555555555555546,0.2953020134228188,2nd
Drake,0.5416666666666666,?,TE,0.6875,0.5666666666666667,Eric Saubert,0.6,0.46236559139784944,,?,?,0
Clemson,0.4583333333333333,0.32307692307692343,WR,0.25,0.26666666666666666,Artavis Scott\ScotAr00,0.5,0.13978494623655913,College Stats,0.2407407407407411,0.4026845637583894,0
Texas A&M,0.3333333333333333,0.4615384615384617,WR,0.6875,0.4,Ricky Seals-Jones\SealRi00,0.6,0.40860215053763443,College Stats,0.29012345679012386,0.2953020134228188,0
Mississippi State,0.125,0.8358974358974358,OT,0.6875,?,Justin Senior\SeniJu00,0.14,0.8817204301075269,College Stats,0.8209876543209876,0.7852348993288588,6th
Ashland,0.5208333333333334,0.2717948717948719,TE,0.75,0.6333333333333333,Adam Shaheen,0.6,0.5967741935483871,,0.351851851851852,0.3288590604026845,0
Florida,0.020833333333333332,0.671794871794872,OT,0.75,0.4666666666666667,David Sharpe\SharDa02,0.12,0.946236559139785,College Stats,0.7530864197530868,0.5973154362416109,4th
Wisconsin,0.625,0.18461538461538476,CB,0.1875,0.16666666666666666,Sojourn Shelton\ShelSo00,0.58,0.053763440860215055,College Stats,0.17901234567901236,0.08724832214765064,0
Penn State,0.3333333333333333,0.3333333333333335,DE,0.5625,0.5,Garrett Sickels\SickGa00,0.28,0.5053763440860215,College Stats,0.41975308641975345,0.3489932885906041,0
San Diego State,0.5,0.5897435897435899,OG,0.625,0.7666666666666667,Nico Siragusa\SiraNi00,0.38,0.8172043010752689,College Stats,0.6975308641975307,0.4496644295302011,4th
Arkansas,0.25,0.5384615384615388,OT,1.0,?,Dan Skipper\SkipDa00,0.12,0.7634408602150538,College Stats,0.7407407407407408,0.7516778523489932,0
Tulane,0.2916666666666667,0.4974358974358977,DT,0.4375,0.5666666666666667,Tanzel Smart\SmarTa00,0.28,0.6935483870967742,College Stats,0.6296296296296299,0.45637583892617467,6th
Florida International,0.75,?,TE,0.5625,0.5666666666666667,Jonnu Smith\SmitJo01,0.72,0.43548387096774194,College Stats,0.2469135802469138,0.19463087248322122,3rd
Michigan,0.375,0.3794871794871796,RB,0.3125,0.5666666666666667,DeVeon Smith\SmitDe06,0.34,0.3010752688172043,College Stats,?,0.4496644295302011,0
Southern California,0.5208333333333334,?,WR,0.4375,0.3333333333333333,JuJu Smith-Schuster\SmitJu00,0.58,0.25806451612903225,College Stats,0.19753086419753102,?,2nd
Illinois,0.3958333333333333,0.317948717948718,DE,0.5625,?,Dawuane Smoot\SmooDa00,0.52,0.521505376344086,College Stats,0.339506172839506,0.33557046979865746,3rd
Arkansas,0.375,?,TE,0.6875,?,Jeremy Sprinkle\SpriJe00,0.5,0.45698924731182794,College Stats,0.29012345679012386,?,5th
Louisville,0.6666666666666666,?,WR,0.5625,?,Jamari Staples\StapJa00,0.78,0.15053763440860216,College Stats,0.17901234567901236,?,0
Florida State,0.3333333333333333,0.5589743589743593,FB,0.375,0.6333333333333333,Freddie Stevenson\StevFr00,0.4,0.3602150537634409,College Stats,0.3271604938271606,0.3758389261744967,0
Alabama,0.5833333333333334,?,WR,0.3125,?,ArDarius Stewart\StewAr00,0.66,0.1989247311827957,College Stats,0.16666666666666693,?,3rd
Michigan,0.4791666666666667,0.19487179487179526,CB,0.4375,0.0,Channing Stribling\StriCh00,0.46,0.11290322580645161,College Stats,0.23456790123456783,0.4496644295302011,0
Tennessee,0.5833333333333334,0.1282051282051282,CB,0.3125,0.2,Cameron Sutton\SuttCa00,0.58,0.11290322580645161,College Stats,0.18518518518518506,?,3rd
North Carolina,0.5,0.10769230769230767,WR,0.125,0.2,Ryan Switzer\SwitRy00,0.5,0.07526881720430108,College Stats,0.17901234567901236,0.07382550335570462,4th
Florida,0.4583333333333333,?,CB,0.375,0.13333333333333333,Teez Tabor\TaboTe00,0.58,0.17204301075268819,College Stats,0.2469135802469138,?,2nd
Clemson,0.3958333333333333,0.2256410256410258,CB,0.4375,0.26666666666666666,Cordrea Tankersley\TankCo00,0.6,0.17204301075268819,College Stats,0.11111111111111148,0.2885906040268458,3rd
Utah,0.3541666666666667,0.17948717948717974,OLB,0.4375,0.6333333333333333,Pita Taumoepenu\TaumPi00,0.42,0.40860215053763443,College Stats,0.27777777777777785,0.2953020134228188,6th
Oklahoma State,0.3541666666666667,0.5230769230769232,DT,0.5625,0.7,Vincent Taylor\TaylVi00,0.34,0.7365591397849462,College Stats,0.5246913580246917,0.5570469798657717,6th
Louisiana Tech,0.5416666666666666,0.0923076923076926,WR,0.125,0.26666666666666666,Trent Taylor\TaylTr02,0.52,0.07526881720430108,College Stats,0.2530864197530865,0.08053691275167764,5th
Western Kentucky,0.5625,0.005128205128205474,WR,0.3125,0.26666666666666666,Taywan Taylor\TaylTa00,0.82,0.1935483870967742,College Stats,0.17283950617283964,0.21476510067114088,3rd
Utah,0.25,0.6564102564102565,OT,0.6875,0.3333333333333333,Sam Tevi\TeviSa00,0.32,0.7741935483870968,College Stats,0.648148148148148,0.4765100671140937,6th
Wayne State (MI),0.2916666666666667,0.7230769230769231,OG,0.6875,0.6,Nate Theaker,0.28,0.7956989247311828,,0.734567901234568,0.6711409395973152,0
Stanford,0.625,0.20000000000000026,DE,0.5625,0.8333333333333334,Solomon Thomas\ThomSo00,0.7,0.5698924731182796,College Stats,0.29012345679012386,0.26174496644295314,1st
Connecticut,0.5208333333333334,?,WR,0.375,0.13333333333333333,Noel Thomas\ThomNo00,0.54,0.20430107526881722,College Stats,0.2530864197530865,?,0
Temple,0.5,?,RB,0.25,0.2,Jahad Thomas\ThomJa02,0.5,0.12365591397849462,College Stats,0.2469135802469138,?,0
Colorado,0.5208333333333334,0.2820512820512824,SS,0.375,0.4,Tedric Thompson\ThomTe00,0.52,0.1989247311827957,College Stats,0.23456790123456783,0.3154362416107384,4th
North Carolina State,0.625,?,CB,0.375,0.5333333333333333,Jack Tocho\TochJa00,0.68,0.1881720430107527,College Stats,0.19753086419753102,?,7th
Alabama,0.2916666666666667,0.5743589743589743,DT,0.5625,?,Dalvin Tomlinson\TomlDa00,0.38,0.7688172043010753,College Stats,0.5987654320987658,0.4697986577181207,2nd
Kentucky,0.22916666666666666,0.7846153846153847,C,0.6875,0.5333333333333333,Jon Toth\TothJo00,0.18,0.7526881720430108,College Stats,0.7962962962962963,0.6375838926174496,0
Minnesota,0.5208333333333334,0.2666666666666669,SS,0.4375,0.26666666666666666,Damarius Travis\TravDa00,0.48,0.20967741935483872,College Stats,?,0.26174496644295314,0
North Carolina,0.3125,0.15897435897435921,QB,0.5,?,Mitchell Trubisky\TrubMi00,0.5,0.2956989247311828,College Stats,0.27777777777777785,0.2416107382550335,1st
Southern California,0.1875,0.6512820512820514,DT,0.4375,0.7666666666666667,Stevie TuIkolovatu\TuikSt00,0.0,0.8817204301075269,College Stats,0.7592592592592595,0.7449664429530202,7th
Cincinnati,0.5416666666666666,?,FS,0.4375,0.4,Michael Tyson\TysoMi00,0.54,0.1989247311827957,College Stats,0.20987654320987645,?,6th
William & Mary,0.25,0.9179487179487179,OT,0.8125,0.43333333333333335,Jerry Ugokwe,0.24,0.8279569892473119,,0.858024691358025,0.8590604026845637,0
Stanford,?,?,K,0.375,?,Conrad Ukropina\UkroCo00,?,0.12365591397849462,College Stats,?,?,0
Boise State,0.5625,?,ILB,0.4375,?,Tanner Vallejo\VallTa00,0.6,0.3279569892473118,College Stats,0.27777777777777785,0.33557046979865746,6th
UCLA,0.3541666666666667,0.5794871794871799,DT,0.5625,0.7666666666666667,Eddie Vanderdoes\VandEd00,0.4,0.7419354838709677,College Stats,0.4753086419753089,0.33557046979865746,3rd
Miami (FL),0.5833333333333334,?,P,0.625,?,Justin Vogel\VogeJu00,?,0.27956989247311825,College Stats,0.29629629629629656,?,0
Florida State,?,?,DE,0.625,0.43333333333333335,DeMarcus Walker\WalkDe03,?,0.6075268817204301,College Stats,?,?,2nd
Oklahoma,0.3333333333333333,0.6820512820512821,DT,0.5,0.6666666666666666,Charles Walker\WalkCh01,0.32,0.7688172043010753,College Stats,0.4567901234567902,0.7181208053691275,0
Clemson,?,?,DT,0.5625,0.6666666666666666,Carlos Watkins\WatkCa00,?,0.7634408602150538,College Stats,?,?,4th
Clemson,0.5208333333333334,0.20000000000000026,QB,0.5,?,Deshaun Watson\WatsDe00,0.56,0.2903225806451613,College Stats,0.27160493827160515,0.2818791946308722,1st
Wisconsin,0.7083333333333334,0.11794871794871815,OLB,0.625,0.5333333333333333,T.J. Watt\WattT.00,0.74,0.45698924731182794,College Stats,0.29012345679012386,0.16107382550335558,1st
California,0.5416666666666666,0.18461538461538476,QB,0.6875,?,Davis Webb\WebbDa00,0.54,0.3333333333333333,College Stats,0.351851851851852,0.21476510067114088,3rd
Oklahoma,?,?,WR,0.375,?,Dede Westbrook\WestDe00,?,0.05913978494623656,College Stats,?,?,4th
Southern California,0.020833333333333332,?,OT,0.8125,0.3333333333333333,Chad Wheeler\WheeCh00,0.28,0.7473118279569892,College Stats,0.7777777777777781,0.7516778523489932,0
LSU,0.5,0.17435897435897474,CB,0.3125,0.36666666666666664,TreDavious White\WhitTr01,0.56,0.13440860215053763,College Stats,0.15432098765432098,0.2885906040268458,1st
Florida State,0.6666666666666666,?,CB,0.375,?,Marquez White\WhitMa03,0.64,0.14516129032258066,College Stats,0.2283950617283951,?,6th
Florida State,0.5208333333333334,0.31282051282051293,WR,0.125,0.1,Kermit Whitfield\WhitKe02,0.58,0.0967741935483871,College Stats,0.13580246913580285,0.32214765100671144,0
Alabama,0.5625,0.4102564102564106,OLB,0.5625,?,Tim Williams\WillTi00,0.66,0.41397849462365593,College Stats,0.2839506172839506,0.45637583892617467,3rd
Kentucky,0.6666666666666666,0.1538461538461542,RB,0.0625,0.43333333333333335,Stanley Williams\WillSt03,0.6,0.12365591397849462,College Stats,0.17901234567901236,0.19463087248322122,0
Clemson,0.5208333333333334,?,WR,0.625,0.3333333333333333,Mike Williams\WillMi07,0.6,0.27419354838709675,College Stats,?,?,1st
Utah,0.9791666666666666,0.14871794871794872,FS,0.4375,0.3,Marcus Williams\WillMa06,0.76,0.1881720430107527,College Stats,0.20987654320987645,0.20805369127516785,2nd
Utah,0.625,0.32307692307692343,RB,0.3125,0.3,Joe Williams\WillJo12,0.68,0.23118279569892472,College Stats,0.11728395061728418,0.20134228187919484,4th
Brigham Young,0.4166666666666667,0.35384615384615403,RB,0.375,?,Jamaal Williams\WillJa06,0.64,0.24193548387096775,College Stats,0.2283950617283951,0.42953020134228204,4th
Kansas State,0.7916666666666666,0.14871794871794872,DE,0.625,0.6333333333333333,Jordan Willis\WillJo09,0.68,0.4731182795698925,College Stats,0.19135802469135832,0.26174496644295314,3rd
Florida,0.5,0.1538461538461542,CB,0.4375,0.3,Quincy Wilson\WilsQu01,0.54,0.23655913978494625,College Stats,0.19753086419753102,0.08724832214765064,2nd
Florida State,?,?,WR,0.1875,0.16666666666666666,Jesus Wilson\WilsJe00,0.56,0.11827956989247312,College Stats,0.2160493827160497,0.45637583892617467,0
Houston,0.5625,0.06153846153846159,CB,0.4375,?,Howard Wilson\WilsHo00,0.56,0.0913978494623656,College Stats,0.2160493827160497,0.03355704697986566,4th
Colorado,0.8541666666666666,0.1897435897435898,CB,0.5625,?,Ahkello Witherspoon\WithAh00,0.72,0.16666666666666666,College Stats,0.14197530864197555,0.16107382550335558,3rd
Louisiana Tech,0.5625,0.08205128205128212,SS,0.3125,0.4666666666666667,Xavier Woods\WoodXa00,0.62,0.16129032258064516,College Stats,0.19753086419753102,0.16107382550335558,6th
Michigan,?,?,DT,0.6875,0.6,Chris Wormley\WormCh00,?,0.7043010752688172,College Stats,?,?,3rd
