School,Vertical,3Cone,Pos,Ht,Bench,Player,Broad Jump,Wt,College,40yd,Shuttle,Drafted (tm/rnd/yr)
Eastern Washington,0.5777777777777777,0.3296089385474863,WR,0.7857142857142857,0.17142857142857143,Brandon Kaufman\KaufBr00,0.5294117647058824,0.23880597014925373,,0.2898550724637682,0.41958041958042,0
Cincinnati,?,?,TE,0.7857142857142857,?,Travis Kelce\KelcTr00,?,0.43283582089552236,College Stats,0.2608695652173914,?,3rd
Georgia,0.7111111111111111,0.21787709497206725,WR,0.42857142857142855,0.22857142857142856,Tavarres King\KingTa00,0.6862745098039216,0.1044776119402985,College Stats,0.1449275362318841,0.3426573426573429,5th
Kansas State,0.37777777777777777,0.36312849162011174,QB,0.7857142857142857,?,Collin Klein\KleiCo00,0.45098039215686275,0.2885572139303483,College Stats,0.3695652173913046,0.39160839160839206,0
Iowa State,?,?,ILB,0.5,0.4857142857142857,A.J. Klein\KleiAJ00,0.49019607843137253,0.4079601990049751,College Stats,0.28260869565217417,?,5th
Iowa State,?,?,OLB,0.5714285714285714,?,Jake Knott\KnotJa00,?,0.373134328358209,College Stats,0.4130434782608695,?,0
Ball State,?,?,P,0.5714285714285714,?,Scott Kovanda\KovaSc00,?,0.19402985074626866,College Stats,0.4130434782608695,?,0
Utah,0.6,0.36312849162011174,DE,0.8571428571428571,0.6,Joe Kruger\KrugJo00,0.5686274509803921,0.5024875621890548,College Stats,0.4057971014492755,0.4335664335664337,7th
Valdosta State,0.08888888888888889,0.6703910614525137,OG,0.7142857142857143,0.5714285714285714,Edmund Kugbila\KugbEd00,0.3333333333333333,0.7412935323383084,,0.6231884057971013,0.5664335664335669,4th
Alabama,?,?,RB,0.35714285714285715,?,Eddie Lacy\LacyEd00,?,0.31343283582089554,College Stats,0.20289855072463775,?,2nd
South Carolina,?,?,RB,0.35714285714285715,?,Marcus Lattimore\LattMa00,?,0.263681592039801,College Stats,0.2753623188405801,?,4th
Syracuse,0.5111111111111111,0.29050279329608947,WR,0.5,0.11428571428571428,Alec Lemon\LemoAl00,0.47058823529411764,0.1691542288557214,College Stats,0.23188405797101458,0.31468531468531485,0
Auburn,0.5555555555555556,0.34636871508379874,DE,0.6428571428571429,0.6857142857142857,Corey Lemonier\LemoCo00,0.6078431372549019,0.43283582089552236,College Stats,0.23913043478260862,0.39160839160839206,3rd
Alabama,0.5777777777777777,?,SS,0.5,?,Robert Lester\LestRo00,0.5686274509803921,0.25870646766169153,College Stats,0.28260869565217417,?,0
Notre Dame,?,?,DT,0.7142857142857143,?,Kapron Lewis-Moore\LewiKa00,?,0.6467661691542289,College Stats,0.49275362318840593,?,6th
Southern Methodist,0.4444444444444444,?,FB,0.42857142857142855,0.6571428571428571,Zach Line\LineZa01,0.45098039215686275,0.31840796019900497,College Stats,0.3623188405797099,?,0
UCLA,?,?,P,0.5,?,Jeff Locke\LockJe00,?,0.20398009950248755,College Stats,0.39855072463768143,?,5th
LSU,0.2,0.564245810055866,DT,0.5714285714285714,0.7714285714285715,Bennie Logan\LogaBe00,0.3137254901960784,0.7014925373134329,College Stats,0.5869565217391305,0.5804195804195806,3rd
LSU,?,?,C,0.6428571428571429,0.6285714285714286,P.J. Lonergan,?,0.6766169154228856,,0.8043478260869563,?,0
Oregon,0.3333333333333333,0.7318435754189944,OG,0.8571428571428571,?,Kyle Long\LongKy00,0.37254901960784315,0.7213930348258707,,0.46376811594202916,0.5524475524475526,1st
Utah,?,?,DT,0.5714285714285714,?,Star Lotulelei\LotuSt00,?,0.7114427860696517,College Stats,0.6304347826086953,?,1st
UNLV,0.6666666666666666,0.21787709497206725,OLB,0.35714285714285715,0.6285714285714286,John Lotulelei\LotuJo00,0.5686274509803921,0.32338308457711445,College Stats,0.4130434782608695,0.3216783216783217,0
Auburn,0.4444444444444444,0.35195530726257007,TE,0.6428571428571429,0.5142857142857142,Philip Lutzenkirchen,0.47058823529411764,0.44776119402985076,College Stats,0.4855072463768119,0.35664335664335656,0
West Virginia,0.2,0.6033519553072623,C,0.6428571428571429,0.6285714285714286,Joe Madsen,0.19607843137254902,0.7064676616915423,,0.673913043478261,0.6923076923076926,0
Youngstown State,0.1111111111111111,0.8659217877094971,OG,0.5714285714285714,0.9142857142857143,Lamar Mady\MadyLa00,0.13725490196078433,0.7412935323383084,,0.8768115942028987,0.6853146853146858,0
Arizona State,?,?,OLB,0.35714285714285715,?,Brandon Magee\MageBr00,0.5098039215686274,0.2736318407960199,College Stats,0.3405797101449278,?,0
Nebraska,?,?,K,0.42857142857142855,?,Brett Maher\MaheBr01,?,0.08955223880597014,College Stats,0.4492753623188404,?,0
Florida State,0.6,0.3128491620111733,QB,0.7857142857142857,?,E.J. Manuel\ManuEJ00,0.5882352941176471,0.34328358208955223,College Stats,0.2753623188405801,0.25874125874125886,1st
TCU,?,?,DE,0.5714285714285714,0.7714285714285715,Stansly Maponga\MapoSt00,?,0.43781094527363185,College Stats,0.3695652173913046,?,5th
Azusa Pacific,?,?,OT,1.0,0.8,Luke Marquardt\MarqLu00,?,0.7313432835820896,,0.7753623188405795,?,0
LSU,0.6,0.19553072625698345,CB,0.21428571428571427,0.02857142857142857,Tyrann Mathieu\MathTy00,0.5686274509803921,0.08955223880597014,,0.16666666666666688,0.2097902097902097,3rd
Penn State,?,?,OLB,0.5714285714285714,0.7142857142857143,Michael Mauti\MautMi00,?,0.373134328358209,College Stats,0.4057971014492755,?,7th
Stony Brook,?,0.38547486033519557,RB,0.21428571428571427,0.4857142857142857,Miguel Maysonet\MaysMi00,?,0.20398009950248755,,0.1956521739130437,0.41258741258741255,0
Auburn,0.6,?,RB,0.2857142857142857,?,Onterio McCalebb\McCaOn00,0.6470588235294118,0.0,College Stats,0.0507246376811596,?,0
Florida,?,?,OLB,0.5714285714285714,?,Lerentee McCray\McCrLe01,?,0.4079601990049751,College Stats,0.3405797101449278,?,0
Appalachian State,0.6888888888888889,0.36312849162011174,CB,0.5,0.02857142857142857,Demetrius McCray\McCrDe00,0.7450980392156863,0.0945273631840796,,0.1956521739130437,0.335664335664336,7th
Rice,0.5777777777777777,0.3128491620111733,TE,0.7142857142857143,0.8,Vance McDonald\McDoVa00,0.6078431372549019,0.4925373134328358,College Stats,0.30434782608695693,0.4825174825174829,2nd
Southern California,0.8666666666666667,0.2067039106145251,FS,0.5714285714285714,0.45714285714285713,T.J. McDonald\McDoTJ00,0.8431372549019608,0.2537313432835821,College Stats,0.23188405797101458,0.251748251748252,3rd
Illinois,0.6222222222222222,0.30726256983240247,FS,0.42857142857142855,0.45714285714285713,Brad McDougald,0.6666666666666666,0.23383084577114427,,0.17391304347826092,0.41958041958042,0
San Diego State,0.6222222222222222,0.16201117318435748,CB,0.2857142857142857,0.2,Leon McFadden\McFaLe00,0.6078431372549019,0.12437810945273632,College Stats,0.1956521739130437,0.30069930069930056,3rd
Oklahoma,?,?,DT,0.6428571428571429,?,Stacy McGee\McGeSt01,?,0.6965174129353234,College Stats,0.5144927536231887,?,6th
Miami (FL),0.5777777777777777,0.10614525139664821,CB,0.35714285714285715,0.3142857142857143,Brandon McGee\McGeBr00,0.6078431372549019,0.12437810945273632,College Stats,0.09420289855072515,0.2377622377622377,5th
Elon,0.5777777777777777,0.3296089385474863,WR,0.5714285714285714,0.17142857142857143,Aaron Mellette\MellAa00,0.6862745098039216,0.24378109452736318,,0.1956521739130437,0.39860139860139887,7th
Texas A&M,1.0,0.09497206703910656,RB,0.2857142857142857,0.6857142857142857,Christine Michael\MichCh00,0.7254901960784313,0.25870646766169153,College Stats,0.1956521739130437,0.1258741258741257,2nd
California (PA),0.7111111111111111,0.2513966480446927,FS,0.42857142857142855,?,Rontez Miles\MileRo00,0.6862745098039216,0.17412935323383086,,0.25362318840579734,0.30069930069930056,0
Massachusetts,0.35555555555555557,?,OG,0.7142857142857143,?,Stephane Milhim\MilhSt00,0.3137254901960784,0.7263681592039801,College Stats,0.6304347826086953,0.7202797202797206,0
Alabama,0.6888888888888889,0.24022346368715106,CB,0.42857142857142855,?,Dee Milliner\MillDe00,0.6666666666666666,0.16417910447761194,College Stats,0.07246376811594238,0.335664335664336,1st
Louisiana Tech,0.35555555555555557,0.8826815642458097,OT,0.7857142857142857,0.4857142857142857,Jordan Mills\MillJo02,0.2549019607843137,0.736318407960199,,0.7971014492753623,0.7272727272727274,5th
LSU,0.7333333333333333,0.17877094972067045,OLB,0.7142857142857143,?,Barkevious Mingo\MingBa00,0.7843137254901961,0.36318407960199006,College Stats,0.2246376811594205,0.3846153846153846,1st
LSU,0.5555555555555556,?,ILB,0.42857142857142855,0.6285714285714286,Kevin Minter\MintKe00,0.6078431372549019,0.3880597014925373,College Stats,0.39130434782608675,?,2nd
Missouri,0.6888888888888889,0.005586592178771324,WR,0.35714285714285715,0.6571428571428571,T.J. Moe\MoexT.00,0.6274509803921569,0.1791044776119403,College Stats,0.3405797101449278,0.083916083916084,0
LSU,0.6222222222222222,0.36871508379888257,DE,0.6428571428571429,?,Sam Montgomery\MontSa00,0.5098039215686274,0.46766169154228854,College Stats,0.39130434782608675,0.4685314685314686,3rd
Florida State,?,?,OLB,0.5,0.4,Nick Moody\MoodNi00,0.5882352941176471,0.3383084577114428,College Stats,0.318840579710145,?,6th
Connecticut,0.7777777777777778,0.5418994413407822,OLB,0.5,0.7428571428571429,Sio Moore\MoorSi00,0.7647058823529411,0.38308457711442784,College Stats,0.2753623188405801,0.3286713286713286,3rd
Texas A&M,0.6666666666666666,?,DE,0.7142857142857143,0.2571428571428571,Damontre Moore\MoorDa01,0.6666666666666666,0.4079601990049751,College Stats,0.49275362318840593,?,3rd
Notre Dame,0.6666666666666666,0.128491620111732,SS,0.5714285714285714,0.22857142857142856,Zeke Motta\MottZe00,0.7450980392156863,0.22388059701492538,College Stats,0.34782608695652184,0.22377622377622403,7th
Syracuse,0.35555555555555557,0.4581005586592178,QB,0.5714285714285714,?,Ryan Nassib\NassRy00,0.3333333333333333,0.2935323383084577,College Stats,0.5724637681159417,0.4825174825174829,4th
Florida,?,?,OT,0.8571428571428571,?,Xavier Nixon\NixoXa00,?,0.7611940298507462,,0.6956521739130437,?,0
Georgia,0.5777777777777777,0.3575418994413409,OLB,0.5714285714285714,0.4857142857142857,Alec Ogletree\OgleAl00,0.6666666666666666,0.3681592039800995,College Stats,0.311594202898551,0.3846153846153846,1st
Texas,?,?,DE,0.7142857142857143,0.5142857142857142,Alex Okafor\OkafAl00,?,0.47761194029850745,College Stats,0.3695652173913046,?,4th
San Jose State,?,?,TE,0.7857142857142857,?,Ryan Otten\OtteRy01,?,0.30845771144278605,College Stats,0.30434782608695693,?,0
Virginia Tech,0.4444444444444444,0.6648044692737429,OT,0.7142857142857143,0.8285714285714286,Vinston Painter\PainVi00,0.17647058823529413,0.6865671641791045,,0.49275362318840593,0.5034965034965034,6th
Boston College,0.5777777777777777,0.5363128491620114,TE,0.7857142857142857,0.4,Chris Pantale\PantCh00,0.43137254901960786,0.42786069651741293,College Stats,0.5217391304347828,0.46153846153846173,0
Tennessee,0.7333333333333333,?,WR,0.5714285714285714,?,Cordarrelle Patterson\PattCo00,0.7843137254901961,0.23880597014925373,College Stats,0.10869565217391323,?,1st
Louisiana Tech,0.5555555555555556,0.21787709497206725,WR,0.42857142857142855,0.14285714285714285,Quinton Patton\PattQu00,0.5882352941176471,0.1791044776119403,College Stats,0.18840579710144967,0.11888111888111885,4th
Texas A&M,0.6444444444444445,?,OLB,0.5,0.5428571428571428,Sean Porter\PortSe00,0.6078431372549019,0.3034825870646766,College Stats,0.34782608695652184,?,4th
Howard,0.5555555555555556,0.42458100558659234,ILB,0.5714285714285714,0.4,Keith Pough\PougKe01,0.5882352941176471,0.35323383084577115,,0.43478260869565233,0.4405594405594406,0
Harding,0.7333333333333333,0.256983240223464,OLB,0.5714285714285714,0.7142857142857143,Ty Powell\PoweTy00,0.6666666666666666,0.40298507462686567,,0.2681159420289854,0.39160839160839206,7th
Oregon State,0.4444444444444444,0.19553072625698345,CB,0.42857142857142855,0.14285714285714285,Jordan Poyer\PoyeJo00,0.5882352941176471,0.11442786069651742,College Stats,0.1956521739130437,0.2377622377622377,7th
Florida State,0.4222222222222222,0.42458100558659234,FB,0.35714285714285715,0.4,Lonnie Pryor\PryoLo00,0.5098039215686274,0.2935323383084577,College Stats,0.311594202898551,0.49650349650349657,0
Syracuse,0.35555555555555557,0.5195530726256984,OT,0.7142857142857143,?,Justin Pugh\PughJu00,0.29411764705882354,0.6915422885572139,College Stats,0.6159420289855073,0.5524475524475526,1st
San Jose State,0.4,0.5418994413407822,OT,0.7857142857142857,0.6285714285714286,David Quessenberry\QuesDa00,0.47058823529411764,0.6666666666666666,,0.5869565217391305,0.4265734265734269,6th
Georgia,?,?,FS,0.42857142857142855,0.4,Bacarri Rambo\RambBa00,?,0.21393034825870647,College Stats,0.2101449275362318,?,6th
Oklahoma State,0.6444444444444445,?,RB,0.42857142857142855,?,Joseph Randle\RandJo01,0.6862745098039216,0.1791044776119403,College Stats,0.2608695652173914,?,5th
North Carolina,?,?,ILB,0.5,0.5714285714285714,Kevin Reddick\ReddKe00,0.49019607843137253,0.373134328358209,College Stats,0.3260869565217391,?,0
Florida,?,?,TE,0.5714285714285714,0.37142857142857144,Jordan Reed\ReedJo02,?,0.3383084577114428,College Stats,0.3260869565217391,?,3rd
Florida State,?,?,CB,0.14285714285714285,0.2,Greg Reid,?,0.10945273631840796,,0.13768115942029005,?,0
LSU,0.8888888888888888,0.26256983240223486,FS,0.5,0.4,Eric Reid\ReidEr00,0.9019607843137255,0.22388059701492538,College Stats,0.18840579710144967,0.26573426573426573,1st
Duke,?,?,QB,0.6428571428571429,?,Sean Renfree\RenfSe00,?,0.2537313432835821,College Stats,0.3550724637681159,?,7th
Florida State,0.8888888888888888,?,CB,0.5,0.3142857142857143,Xavier Rhodes\RhodXa00,0.8627450980392157,0.208955223880597,College Stats,0.11594202898550729,?,1st
Missouri,0.5111111111111111,?,DT,0.5714285714285714,0.7714285714285715,Sheldon Richardson\RichSh00,0.5490196078431373,0.6268656716417911,College Stats,0.5434782608695649,?,1st
Notre Dame,0.5111111111111111,?,RB,0.2857142857142857,?,Theo Riddick\RiddTh00,0.5882352941176471,0.16417910447761194,College Stats,0.29710144927536225,?,6th
Tennessee,0.4666666666666667,0.36312849162011174,TE,0.6428571428571429,0.4,Mychal Rivera\RiveMy00,0.47058823529411764,0.3681592039800995,College Stats,0.39130434782608675,0.41258741258741255,6th
Southern California,0.7555555555555555,0.1229050279329612,CB,0.07142857142857142,0.2,Nickell Robey\RobeNi00,0.7647058823529411,0.004975124378109453,College Stats,0.18840579710144967,0.17482517482517487,0
Michigan,0.7111111111111111,0.31843575418994413,WR,0.2857142857142857,?,Denard Robinson\RobiDe00,0.6862745098039216,0.15422885572139303,College Stats,0.11594202898550729,0.26573426573426573,5th
Tennessee Tech,0.8444444444444444,0.10614525139664821,WR,0.5714285714285714,0.2,DaRick Rogers\RogeDa01,0.8627450980392157,0.24378109452736318,,0.16666666666666688,0.15384615384615372,0
Fresno State,0.6,0.2513966480446927,RB,0.0,0.34285714285714286,Robbie Rouse,0.5098039215686274,0.10945273631840796,College Stats,0.38405797101449274,0.2867132867132869,0
Rutgers,0.5333333333333333,0.09497206703910656,CB,0.35714285714285715,0.3142857142857143,Logan Ryan\RyanLo00,0.5490196078431373,0.11442786069651742,College Stats,0.2101449275362318,0.15384615384615372,3rd
Ohio State,?,?,OLB,0.5714285714285714,0.6,Etienne Sabino\SabiEt00,0.5098039215686274,0.39303482587064675,College Stats,0.34782608695652184,?,0
Baylor,0.5777777777777777,0.32402234636871496,WR,0.35714285714285715,0.4857142857142857,Lanear Sampson\SampLa00,0.6078431372549019,0.1791044776119403,College Stats,0.13768115942029005,0.3776223776223777,0
South Carolina,0.5111111111111111,0.16201117318435748,WR,0.07142857142857142,0.11428571428571428,Ace Sanders\SandAc00,0.5686274509803921,0.024875621890547265,College Stats,0.2246376811594205,0.3706293706293709,4th
California,0.26666666666666666,0.44134078212290484,C,0.6428571428571429,0.8,Brian Schwenke\SchwBr00,0.39215686274509803,0.7263681592039801,College Stats,0.5217391304347828,0.6293706293706297,4th
Arizona,0.4666666666666667,0.09497206703910656,QB,0.5714285714285714,?,Matt Scott\ScotMa01,0.5882352941176471,0.22388059701492538,College Stats,0.30434782608695693,0.10489510489510516,0
Oklahoma State,?,?,P,0.5,?,Quinn Sharp\SharQu00,?,0.1044776119402985,College Stats,0.42753623188405826,?,0
Purdue,?,?,DT,0.6428571428571429,?,Kawann Short\ShorKa00,?,0.6517412935323383,College Stats,0.5869565217391305,?,2nd
LSU,0.6,?,CB,0.5714285714285714,0.17142857142857143,Tharold Simon\SimoTh00,0.7843137254901961,0.1691542288557214,College Stats,0.17391304347826092,?,5th
Ohio State,?,?,OLB,0.5,?,John Simon\SimoJo01,?,0.4427860696517413,College Stats,0.25362318840579734,?,4th
Michigan State,0.6444444444444445,0.46927374301675995,TE,0.7857142857142857,0.5428571428571428,Dion Sims\SimsDi00,0.47058823529411764,0.46766169154228854,College Stats,0.34782608695652184,0.4755244755244754,4th
Notre Dame,?,?,SS,0.42857142857142855,?,Jamoris Slaughter\SlauJa00,?,0.13432835820895522,College Stats,0.21739130434782647,?,6th
Mississippi State,0.6666666666666666,0.21229050279329642,CB,0.42857142857142855,0.3142857142857143,Darius Slay\SlayDa00,0.7058823529411765,0.11940298507462686,College Stats,0.06521739130434832,0.25874125874125886,2nd
Florida State,0.6222222222222222,0.2849162011173187,WR,0.7142857142857143,?,Rodney Smith\SmitRo05,0.6274509803921569,0.2835820895522388,College Stats,0.17391304347826092,0.16083916083916117,0
Western Kentucky,?,?,DE,0.7857142857142857,?,Quanterus Smith\SmitQu00,?,0.4079601990049751,College Stats,0.3405797101449278,?,5th
New Hampshire,0.5333333333333333,0.37988826815642474,DT,0.6428571428571429,0.7142857142857143,Jared Smith\SmitJa02,0.5294117647058824,0.6666666666666666,,0.5869565217391305,0.3846153846153846,7th
West Virginia,0.5777777777777777,?,QB,0.5714285714285714,?,Geno Smith\SmitGe00,0.7058823529411765,0.24875621890547264,College Stats,0.2246376811594205,?,2nd
Southern Utah,0.37777777777777777,0.36312849162011174,QB,0.7142857142857143,?,Brad Sorensen\SoreBr00,0.47058823529411764,0.3034825870646766,,0.507246376811594,0.49650349650349657,7th
Lehigh,0.5777777777777777,0.11173184357541903,WR,0.5,0.34285714285714286,Ryan Spadola\SpadRy00,0.6078431372549019,0.1791044776119403,,0.1521739130434788,0.16083916083916117,0
Illinois,0.4222222222222222,0.7262569832402235,DT,0.5,0.9714285714285714,Akeem Spence\SpenAk00,0.37254901960784315,0.6915422885572139,College Stats,0.63768115942029,0.6153846153846154,4th
Alabama,?,?,DE,0.5714285714285714,?,Damion Square\SquaDa00,?,0.6218905472636815,College Stats,0.6956521739130437,?,0
Vanderbilt,0.5555555555555556,0.10055865921787738,RB,0.14285714285714285,0.6857142857142857,Zac Stacy\StacZa00,0.6666666666666666,0.23880597014925373,College Stats,0.20289855072463775,0.23076923076923087,5th
Nebraska,0.4444444444444444,0.30167597765363113,FS,0.42857142857142855,0.5142857142857142,Daimion Stafford\StafDa00,0.45098039215686275,0.263681592039801,College Stats,0.30434782608695693,?,7th
Penn State,0.15555555555555556,0.7709497206703911,C,0.6428571428571429,0.6857142857142857,Matt Stankiewitch,0.0784313725490196,0.6666666666666666,,0.8405797101449272,0.7832167832167835,0
Southern California,0.6888888888888889,0.08938547486033523,SS,0.5,0.4,Jawanza Starling\StarJa01,0.6666666666666666,0.1691542288557214,College Stats,0.2681159420289854,0.34965034965034975,0
Texas A&M,0.4666666666666667,0.5139664804469276,ILB,0.7142857142857143,0.45714285714285713,Jonathan Stewart\StewJo01,0.5882352941176471,0.3681592039800995,College Stats,0.29710144927536225,0.4825174825174829,0
Cincinnati,?,?,DE,0.7142857142857143,?,Walter Stewart\StewWa01,?,0.3880597014925373,College Stats,0.30434782608695693,?,0
Oklahoma,0.5777777777777777,?,WR,0.42857142857142855,0.37142857142857144,Kenny Stills\StilKe00,0.7058823529411765,0.12935323383084577,College Stats,0.07971014492753642,0.35664335664335656,5th
Ohio State,0.6222222222222222,0.33519553072625713,TE,0.6428571428571429,0.42857142857142855,Jake Stoneburner\StonJa01,0.5490196078431373,0.417910447761194,College Stats,0.2753623188405801,0.30069930069930056,0
Florida,?,?,K,0.2857142857142857,?,Caleb Sturgis\SturCa00,?,0.09950248756218906,College Stats,0.3623188405797099,?,5th
Sam Houston State,0.5555555555555556,?,CB,0.2857142857142857,0.34285714285714286,Dax Swanson,0.6666666666666666,0.08955223880597014,,0.2101449275362318,?,0
South Carolina,0.7333333333333333,0.10055865921787738,FS,0.2857142857142857,0.4,D.J. Swearinger\SweaDJ00,0.7058823529411765,0.19900497512437812,College Stats,0.2898550724637682,0.18881118881118916,2nd
Georgia Tech,0.7333333333333333,?,CB,0.35714285714285715,0.22857142857142856,Rod Sweeting\SweeRo01,0.7058823529411765,0.1044776119402985,College Stats,0.10869565217391323,?,0
Texas A&M,0.7333333333333333,0.13407821229050285,WR,0.42857142857142855,0.37142857142857144,Ryan Swope\SwopRy00,0.7254901960784313,0.18407960199004975,College Stats,0.0507246376811596,0.2867132867132869,6th
Virginia Tech,0.4444444444444444,0.38547486033519557,ILB,0.5,0.45714285714285713,Bruce Taylor\TaylBr03,0.5294117647058824,0.34328358208955223,College Stats,0.5362318840579708,0.3846153846153846,0
South Carolina,0.6444444444444445,0.2067039106145251,DE,0.9285714285714286,0.3142857142857143,Devin Taylor\TaylDe00,0.7843137254901961,0.48756218905472637,College Stats,0.3260869565217391,0.3216783216783217,4th
Boise State,0.6444444444444445,0.16759776536312881,CB,0.35714285714285715,0.5428571428571428,Jamar Taylor\TaylJa01,0.7647058823529411,0.11940298507462686,College Stats,0.08695652173913046,0.15384615384615372,2nd
Wisconsin,?,?,OLB,0.5,?,Mike Taylor\TaylMi00,?,0.3283582089552239,College Stats,0.34782608695652184,?,0
Stanford,0.4222222222222222,0.34078212290502796,RB,0.21428571428571427,0.4,Stepfan Taylor\TaylSt00,0.43137254901960786,0.22885572139303484,College Stats,0.3550724637681159,0.46153846153846173,5th
Notre Dame,0.5555555555555556,0.34078212290502796,ILB,0.5,?,Manti Teo\TeoxMa00,0.49019607843137253,0.36318407960199006,College Stats,0.39855072463768143,0.30069930069930056,2nd
Stanford,0.5111111111111111,0.36312849162011174,OLB,0.6428571428571429,0.42857142857142855,Chase Thomas\ThomCh02,0.49019607843137253,0.3781094527363184,College Stats,0.46376811594202916,0.3286713286713286,0
Tennessee,?,?,OT,0.7857142857142857,?,Dallas Thomas\ThomDa04,?,0.6865671641791045,,0.5869565217391305,?,3rd
Fresno State,0.6444444444444445,?,FS,0.42857142857142855,0.3142857142857143,Phillip Thomas\ThomPh00,0.6666666666666666,0.19900497512437812,College Stats,0.2753623188405801,?,4th
Syracuse,0.8888888888888888,?,SS,0.21428571428571427,0.7142857142857143,Shamarko Thomas\ThomSh00,0.8823529411764706,0.22388059701492538,College Stats,0.10869565217391323,0.2937062937062937,4th
Cincinnati,0.5777777777777777,0.20111731843575426,WR,0.5,0.14285714285714285,Kenbrell Thompkins\ThomKe02,0.6470588235294118,0.12437810945273632,College Stats,0.1956521739130437,0.25874125874125886,0
Florida State,?,?,RB,0.07142857142857142,0.5142857142857142,Chris Thompson\ThomCh03,?,0.11940298507462686,College Stats,0.10869565217391323,?,5th
Illinois,?,0.5195530726256984,OG,0.6428571428571429,0.6857142857142857,Hugh Thornton\ThorHu00,?,0.7562189054726368,College Stats,0.6086956521739132,0.5524475524475526,3rd
Stanford,0.4666666666666667,0.31843575418994413,TE,1.0,0.4,Levine Toilolo\ToilLe00,0.49019607843137253,0.4577114427860697,College Stats,0.42753623188405826,0.5104895104895109,4th
Cornell,0.4,0.5363128491620114,OG,0.7142857142857143,0.7428571428571429,J.C. Tretter\TretJC00,0.4117647058823529,0.6915422885572139,,0.5942028985507245,0.5944055944055949,4th
Washington,0.7555555555555555,?,CB,0.42857142857142855,0.37142857142857144,Desmond Trufant\TrufDe00,0.7254901960784313,0.10945273631840796,College Stats,0.07971014492753642,0.006993006993007156,1st
TCU,0.6666666666666666,?,RB,0.42857142857142855,0.4,Matthew Tucker\TuckMa00,0.5882352941176471,0.263681592039801,College Stats,0.20289855072463775,?,0
Texas,0.7777777777777778,0.14525139664804498,FS,0.42857142857142855,0.34285714285714286,Kenny Vaccaro\VaccKe00,0.6470588235294118,0.22885572139303484,College Stats,0.2608695652173914,0.15384615384615372,1st
Iowa,0.5111111111111111,0.24022346368715106,QB,0.6428571428571429,?,James Vandenberg,0.5490196078431373,0.2885572139303483,College Stats,0.47101449275362317,0.4755244755244754,0
Duke,0.5333333333333333,0.2290502793296089,WR,0.42857142857142855,?,Conner Vernon\VernCo01,0.7254901960784313,0.13930348258706468,College Stats,0.29710144927536225,0.26573426573426573,0
Wisconsin,0.4888888888888889,0.7932960893854749,OT,0.8571428571428571,0.4857142857142857,Ricky Wagner\WagnRi00,0.2549019607843137,0.6965174129353234,,0.6521739130434782,0.7482517482517486,5th
LSU,?,?,RB,0.2857142857142857,?,Spencer Ware\WareSp00,?,0.29850746268656714,College Stats,0.25362318840579734,?,6th
Kentucky,0.08888888888888889,0.7039106145251397,OG,0.6428571428571429,0.7142857142857143,Larry Warford\WarfLa00,0.1568627450980392,0.8159203980099502,,0.9492753623188404,0.8811188811188811,3rd
Alabama,?,?,OG,0.5714285714285714,?,Chance Warmack\WarmCh00,0.43137254901960786,0.7412935323383084,College Stats,0.8840579710144927,?,1st
Georgia,0.8222222222222222,?,DE,0.7142857142857143,0.9428571428571428,Cornelius Washington\WashCo00,0.7843137254901961,0.48258706467661694,College Stats,0.20289855072463775,?,6th
James Madison,0.4222222222222222,0.6983240223463684,OG,0.6428571428571429,0.6,Earl Watford\WatfEa00,0.37254901960784315,0.6567164179104478,,0.5724637681159417,0.8111888111888115,4th
Florida State,0.17777777777777778,1.0,OT,0.7857142857142857,?,Menelik Watson\WatsMe00,0.29411764705882354,0.7064676616915423,,0.7391304347826086,0.8181818181818183,2nd
Southern Miss,0.022222222222222223,0.9553072625698323,OT,0.7142857142857143,0.5714285714285714,Jason Weaver\WeavJa00,0.11764705882352941,0.7213930348258707,,0.8478260869565218,0.8601398601398607,0
William & Mary,0.8888888888888888,0.16759776536312881,CB,0.2857142857142857,0.3142857142857143,B.W. Webb\WebbBW00,0.8627450980392157,0.07960199004975124,,0.17391304347826092,0.0,4th
South Florida,0.6444444444444445,?,CB,0.2857142857142857,0.3142857142857143,Kayvon Webster\WebsKa00,0.7254901960784313,0.13432835820895522,College Stats,0.1014492753623192,?,3rd
Florida State,0.4666666666666667,0.435754189944134,DE,0.6428571428571429,0.6285714285714286,Bjoern Werner\WernBj00,0.45098039215686275,0.48756218905472637,College Stats,0.4057971014492755,0.39160839160839206,1st
Boston College,0.2,0.7709497206703911,OT,0.9285714285714286,0.5428571428571428,John Wetzel\WetzJo00,0.3333333333333333,0.7313432835820896,,0.86231884057971,0.6783216783216783,0
Oregon State,0.7333333333333333,0.15642458100558665,WR,0.35714285714285715,0.4857142857142857,Markus Wheaton\WheaMa00,0.6274509803921569,0.1044776119402985,College Stats,0.130434782608696,0.1258741258741257,3rd
Georgia Southern,0.6444444444444445,0.27932960893854736,SS,0.42857142857142855,0.4,J.J. Wilcox\WilcJ.00,0.7058823529411765,0.22388059701492538,,0.21739130434782647,0.17482517482517487,3rd
Missouri Southern,0.4,0.8770949720670388,DT,0.5,1.0,Brandon Williams\WillBr02,0.27450980392156865,0.8308457711442786,,0.7971014492753623,0.7482517482517486,3rd
